A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
2567,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2568,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1
2569,0,2,0,0,0,0,1,0,0,0,0,1,0,2,0
2570,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2571,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1
2572,0,1,1,0,1,0,0,0,1,0,0,2,0,0,0
2573,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2574,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0
2575,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1
2576,0,0,0,2,2,0,0,0,1,0,0,1,1,2,1
2577,0,0,1,2,1,0,1,2,0,0,0,2,0,2,0
2578,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2
2579,1,2,0,2,0,1,0,2,0,1,0,2,2,0,0
2580,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2581,0,1,0,2,0,2,0,0,0,0,0,2,0,2,1
2582,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
2583,0,1,1,0,0,2,0,0,2,0,1,2,2,0,0
2584,0,1,0,0,0,1,0,0,0,1,2,0,0,2,0
2585,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2586,0,2,1,0,2,1,1,0,0,0,0,0,0,2,1
2587,0,0,1,0,0,2,1,0,0,0,1,2,1,0,2
2588,0,0,1,0,0,0,0,1,0,2,0,2,0,0,2
2589,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2590,0,0,0,0,0,0,2,1,1,2,0,0,1,2,0
2591,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1
2592,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0
2593,2,0,0,0,0,2,1,2,0,0,0,2,0,0,0
2594,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0
2595,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0
2596,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0
2597,1,0,0,0,0,2,1,0,0,0,0,2,0,0,0
2598,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0
2599,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2600,2,1,1,0,0,1,0,0,0,0,1,0,0,2,0
2601,0,1,0,0,0,1,0,0,1,1,0,0,0,2,2
2602,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2603,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0
2604,0,2,0,0,0,1,2,1,0,0,0,0,0,2,0
2605,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2
2606,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0
2607,1,1,2,0,0,0,0,2,0,2,2,0,0,2,0
2608,0,0,0,0,1,1,0,0,1,2,0,2,1,0,0
2609,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0
2612,0,2,2,0,0,0,1,2,0,2,0,1,0,2,0
2613,0,0,0,2,0,0,1,0,0,2,1,2,2,0,2
2614,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2615,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2616,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2617,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0
2618,0,2,0,0,2,1,1,1,0,0,0,0,0,2,0
2619,0,0,2,0,0,1,0,0,0,0,1,1,0,2,0
2620,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0
2621,0,0,0,2,0,0,1,2,0,0,2,0,1,0,1
2622,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0
2623,0,0,0,2,1,0,0,0,0,0,1,2,2,0,0
2624,0,0,0,2,2,1,0,0,0,0,0,2,1,2,0
2625,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2626,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0
2627,0,0,0,2,1,2,0,0,0,0,0,0,0,0,2
2628,0,0,0,0,1,1,0,0,2,2,0,2,0,0,1
2629,0,1,0,0,2,0,0,1,0,0,0,2,0,0,0
2630,0,1,1,0,0,1,0,1,0,2,1,0,1,2,0
2631,0,0,1,0,0,0,0,0,2,0,1,1,0,2,1
2632,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0
2633,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2634,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2635,1,1,2,0,0,1,0,2,0,0,0,0,0,2,0
2636,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1
2637,0,0,0,2,0,0,0,0,1,0,2,0,0,2,1
2638,0,0,0,2,0,0,0,1,0,0,0,0,0,2,1
2639,2,0,0,2,2,0,0,0,1,0,0,2,2,0,0
2640,0,0,1,2,0,1,0,0,0,0,0,2,0,0,1
2641,1,1,1,0,1,1,0,0,2,0,0,0,0,0,0
2642,0,0,2,2,0,0,0,2,0,0,0,1,0,2,0
2643,0,2,1,2,0,0,0,0,0,0,0,2,0,2,0
2644,0,0,1,0,1,1,0,1,0,2,0,0,2,2,2
2645,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1
2646,0,0,0,2,1,0,0,1,0,2,0,2,0,0,1
2647,0,0,0,0,1,0,0,0,2,2,0,0,1,2,1
2648,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2650,0,0,2,0,2,0,2,0,0,0,0,0,0,0,1
2651,0,0,1,2,0,1,0,0,0,0,0,0,2,2,0
2652,2,0,0,0,0,0,1,0,2,0,0,2,1,0,0
2653,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
2654,0,0,0,2,1,0,0,0,0,2,1,0,2,0,0
2655,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2656,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1
2657,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0
2658,0,1,0,2,0,2,0,0,0,0,2,2,0,0,0
2659,0,1,0,0,1,1,0,0,0,0,2,0,0,0,1
2660,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0
2661,0,0,0,2,0,0,1,0,0,2,0,2,0,0,0
2662,0,2,0,0,1,1,0,2,0,0,0,2,0,0,0
2663,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
2664,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0
2665,0,0,1,0,1,0,0,1,0,2,0,2,1,0,0
2666,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1
2667,0,0,2,2,1,0,0,0,0,0,0,2,0,0,1
2668,0,1,0,0,0,0,1,2,0,0,0,2,2,0,0
2669,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0
2670,1,0,0,0,1,0,1,1,2,0,0,0,2,0,2
2671,2,2,0,2,0,0,2,0,0,2,0,2,1,0,0
2672,0,0,0,0,0,0,1,1,0,0,2,1,0,2,2
2673,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2674,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1
2675,2,2,2,0,0,0,1,0,2,0,0,0,0,2,1
2676,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0
2677,0,1,1,0,0,1,0,0,0,2,0,0,1,0,0
2678,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2679,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
2680,0,2,1,0,0,0,1,0,2,0,0,2,0,0,2
2681,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1
2682,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0
2683,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2684,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2
2685,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0
2686,0,0,2,0,0,0,1,2,0,0,0,2,0,0,0
2687,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2688,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0
2689,0,0,2,0,0,0,1,2,0,0,0,1,0,2,0
2690,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2691,1,0,1,2,0,0,1,0,1,0,0,2,1,0,0
2692,0,2,0,2,0,0,1,1,0,0,0,2,0,0,1
2693,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2694,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2695,0,0,0,2,1,0,1,2,0,0,0,2,0,0,0
2696,0,0,0,0,1,1,1,1,0,2,0,2,1,0,0
2697,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0
2698,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2699,0,0,0,0,1,1,0,2,0,0,0,1,1,2,1
2700,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
2701,0,2,0,0,0,2,0,0,0,0,2,1,1,2,0
2702,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
2703,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1
2704,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0
2705,0,1,1,2,1,2,1,0,0,0,0,2,0,0,1
2706,2,0,2,0,0,0,1,1,2,1,0,0,1,0,1
2707,0,0,1,2,0,1,0,0,0,2,0,1,1,2,0
2708,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0
2709,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0
2710,0,0,1,2,1,0,0,2,2,0,0,2,0,0,0
2711,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0
2712,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2
2713,0,0,0,0,0,0,1,0,0,2,1,0,0,2,1
2714,0,1,0,0,0,1,0,2,0,1,0,0,0,2,0
2715,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0
2716,1,0,2,0,1,1,0,0,2,0,0,1,1,2,0
2717,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0
2718,0,1,1,0,1,1,0,1,0,0,0,0,1,2,0
2719,0,0,2,0,0,2,1,1,0,0,0,0,0,2,1
2720,0,0,0,0,1,2,2,1,0,0,0,0,0,0,1
2721,0,0,0,0,0,2,2,0,0,2,0,0,1,0,0
2722,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1
2723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2724,0,0,0,0,1,1,0,0,0,2,0,1,0,2,1
2725,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2726,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0
2727,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1
2728,0,0,0,1,0,0,1,0,0,1,0,1,1,2,2
2729,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0
2730,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
2731,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0
2732,0,2,1,0,0,0,1,0,0,0,0,0,2,2,2
2733,0,0,0,2,0,0,1,2,1,2,0,2,1,2,1
2734,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0
2735,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
2736,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2737,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2738,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2739,0,0,0,2,0,2,2,0,0,0,0,0,1,2,2
2740,0,1,0,2,0,2,0,0,0,0,0,2,0,0,1
2741,0,0,1,2,2,0,0,2,0,0,0,2,1,0,0
2742,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
2743,0,2,1,0,0,0,1,0,1,0,0,2,0,0,0
2744,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1
2745,0,0,0,0,1,0,0,0,2,0,0,1,0,2,1
2746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2747,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2748,0,0,0,0,0,0,1,1,1,2,0,1,1,2,0
2749,0,1,0,0,0,0,0,1,1,1,0,2,0,0,1
2750,0,0,0,0,1,0,0,1,0,2,0,1,1,2,0
2751,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0
2752,0,0,0,0,1,2,0,0,0,1,0,0,0,2,1
2753,0,0,0,0,1,2,2,1,0,0,1,0,1,2,0
2754,0,0,1,2,0,0,0,2,0,0,1,0,0,2,0
2755,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0
2756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2757,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0
2758,0,2,1,0,2,1,1,0,0,2,0,0,1,2,0
2759,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0
2760,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0
2761,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
2762,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
2763,1,0,0,0,0,1,0,2,0,0,0,2,0,0,1
2764,0,1,2,0,0,1,0,0,1,0,0,0,0,2,0
2765,0,1,2,0,1,1,0,0,0,1,0,0,0,0,2
2766,0,0,2,0,1,1,0,0,0,2,0,2,1,1,0
2767,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
2768,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2769,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0
2770,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2771,0,0,1,0,0,2,0,0,2,1,2,0,0,0,2
2772,0,0,0,0,0,2,1,0,0,0,0,0,1,2,2
2773,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1
2774,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0
2775,0,0,0,0,0,0,1,1,0,2,0,2,1,0,0
2776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2777,0,2,0,0,0,1,2,0,0,0,0,0,0,2,0
2778,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2779,1,0,1,0,0,2,1,0,2,0,0,2,0,0,0
2780,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1
2781,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2782,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2783,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0
2784,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2785,0,2,1,1,1,1,2,0,0,1,0,0,0,0,2
2786,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0
2787,0,0,1,0,0,0,0,0,2,0,0,0,0,2,1
2788,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1
2789,0,0,2,1,0,0,0,2,0,0,2,0,0,0,1
2790,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1
2791,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0
2792,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1
2793,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0
2794,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1
2795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0
2797,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2798,0,1,2,0,0,1,0,2,2,0,0,0,0,0,0
2799,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0
2800,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0
2801,0,1,1,0,0,1,0,0,0,2,0,0,1,0,0
2802,0,0,1,2,2,1,0,2,1,2,0,2,0,0,1
2803,0,0,0,2,0,1,0,2,1,1,2,2,0,0,1
2804,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0
2805,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1
2806,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0
2807,0,0,2,0,2,1,1,2,0,0,0,0,0,2,0
2808,0,1,0,0,1,2,0,2,1,0,0,2,2,0,2
2809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2810,0,0,0,0,1,0,2,1,2,0,0,0,0,0,1
2811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2812,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0
2813,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
2814,2,2,1,0,1,2,0,0,0,2,0,1,0,2,0
2815,0,0,0,0,1,2,2,0,0,0,0,2,1,0,0
2816,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
2817,0,2,2,0,0,2,0,0,2,1,2,1,2,1,2
2818,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0
2819,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1
2820,0,0,1,2,0,0,1,0,0,2,0,2,1,2,0
2821,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0
2822,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0
2823,0,0,2,0,0,0,2,0,1,0,0,0,0,2,0
2824,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1
2825,0,1,0,0,2,1,0,0,0,0,0,0,0,2,1
2826,0,0,1,2,2,1,1,0,2,0,2,2,0,2,0
2827,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
2828,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2829,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0
2830,0,0,2,0,0,1,0,0,1,0,0,2,0,1,0
2831,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0
2832,0,1,0,2,0,2,0,1,0,0,0,2,0,0,0
2833,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0
2834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2835,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1
2836,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0
2837,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0
2838,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0
2839,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0
2840,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2841,0,0,0,2,0,1,0,0,0,2,1,1,1,2,1
2842,0,0,0,0,0,1,0,1,2,2,0,2,1,0,0
2843,0,0,1,0,1,0,0,0,2,0,0,2,1,0,1
2844,2,0,0,0,0,0,1,1,0,2,1,2,0,0,1
2845,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2846,0,0,0,0,0,0,1,1,2,2,0,2,0,0,0
2847,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
2848,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2849,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2850,0,0,0,0,1,1,0,0,0,0,1,0,2,2,0
2851,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0
2852,0,0,0,0,0,2,0,1,0,2,0,0,0,0,1
2853,0,0,0,0,0,0,1,0,0,2,0,2,1,2,0
2854,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0
2855,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1
2856,0,0,1,0,0,2,2,0,0,0,0,2,1,0,1
2857,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
2858,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
2859,2,0,0,2,0,0,0,2,2,0,0,1,2,2,2
2860,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0
2861,0,0,0,2,1,1,0,2,0,0,0,2,0,0,0
2862,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1
2863,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0
2864,0,1,0,0,2,1,0,1,0,0,0,0,2,2,0
2865,0,1,1,0,0,1,0,0,0,2,0,0,1,2,0
2866,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2867,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0
2868,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0
2869,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2870,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2871,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
2872,0,0,0,0,2,0,0,0,1,0,0,0,0,2,1
2873,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
2874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2876,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0
2877,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0
2878,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2879,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
2882,0,1,0,0,1,2,1,1,0,2,0,2,0,0,1
2883,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0
2884,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
2885,0,0,1,0,2,0,0,0,0,2,0,0,1,2,0
2886,0,1,0,0,1,2,0,0,0,0,0,2,0,0,1
2887,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1
2888,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0
2889,0,0,0,2,0,1,2,0,0,2,0,0,0,2,1
2890,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2891,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0
2892,2,0,0,0,1,2,2,1,2,0,0,0,0,0,0
2893,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1
2894,0,0,0,2,1,0,0,2,0,1,2,2,1,0,2
2895,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
2896,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0
2897,0,1,1,0,0,1,0,0,0,0,1,0,1,2,1
2898,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0
2899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2900,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
2901,0,2,0,0,0,1,2,0,0,2,0,0,1,2,2
2902,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0
2903,0,0,2,2,0,0,1,0,0,2,0,0,1,2,1
2904,0,0,1,0,0,2,2,1,0,0,0,0,0,2,0
2905,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2906,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
2907,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2909,0,0,0,2,0,1,0,0,1,1,1,0,2,2,1
2910,0,1,0,2,0,1,0,0,0,2,2,0,0,2,1
2911,0,2,0,2,0,1,0,0,0,0,0,2,0,0,1
2912,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0
2913,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
2914,0,0,0,0,0,2,1,0,2,2,0,0,1,0,0
2915,0,0,0,2,1,0,0,0,2,0,0,0,0,2,2
2916,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1
2917,0,0,1,0,0,1,0,0,0,0,1,1,0,2,0
2918,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1
2919,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0
2920,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2921,0,0,0,2,0,1,0,0,0,2,0,2,1,0,0
2922,0,0,2,0,0,1,1,0,0,2,0,0,0,2,0
2923,0,0,1,0,1,1,0,0,0,1,0,0,1,2,2
2924,0,0,1,0,0,2,0,0,0,0,0,0,2,2,0
2925,0,1,0,0,1,0,1,0,0,0,0,2,2,0,0
2926,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1
2927,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0
2928,0,0,1,0,2,1,0,0,2,0,2,1,0,2,1
2929,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
2930,0,0,1,2,0,1,0,0,0,0,0,0,0,2,1
2931,0,0,0,2,1,0,1,2,1,0,0,2,0,0,1
2932,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
2933,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
2934,0,0,0,0,0,2,1,0,0,2,0,0,1,2,0
2935,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1
2936,0,0,0,0,0,2,2,1,0,0,0,0,1,0,1
2937,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0
2938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2939,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0
2940,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,0,0,1,2,0,0,0,2,1,0,0,0,0,2,1
2943,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
2944,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1
2945,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
2946,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2947,0,1,0,2,0,1,0,0,1,0,0,0,0,2,1
2948,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0
2949,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0
2950,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0
2951,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2952,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
2953,0,0,0,0,2,0,0,0,0,2,2,2,1,0,0
2954,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0
2955,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2
2956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2957,0,2,0,2,2,1,0,0,1,0,0,0,0,2,1
2958,0,1,0,0,0,0,2,0,0,0,0,0,2,2,0
2959,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
2960,2,0,0,2,0,1,0,0,1,1,0,2,0,2,2
2961,0,0,1,2,1,1,0,2,1,2,0,2,0,2,1
2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2963,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0
2964,0,0,0,0,0,0,0,1,2,0,0,1,0,2,1
2965,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
2966,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2967,0,0,0,2,0,0,1,1,1,0,0,2,2,0,2
2968,0,2,0,0,1,0,0,1,0,2,0,2,0,0,0
2969,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2970,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1
2971,2,0,2,0,1,0,2,0,0,0,2,0,1,0,0
2972,0,0,2,0,0,1,0,1,2,1,0,0,0,2,1
2973,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0
2974,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1
2975,0,0,0,2,0,0,2,1,0,2,0,2,0,2,0
2976,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0
2977,0,0,2,0,0,0,1,0,0,0,0,1,1,2,1
2978,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0
2979,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0
2980,0,0,0,0,0,1,0,0,1,2,0,0,1,2,1
2981,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1
2982,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2983,0,0,0,0,2,0,0,2,2,2,0,0,1,0,1
2984,0,0,1,0,1,0,0,0,0,0,2,2,0,0,1
2985,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0
2986,2,1,2,0,1,1,0,0,1,0,0,0,0,2,0
2987,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
2988,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
2989,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
